userid,version,sum_gamerounds,retention_1,retention_7,treatment,engagement_segment
4940756,gate_40,16,0,0,1,medium
4940857,gate_40,2,1,0,1,low
4940906,gate_40,15,0,1,1,medium
4941060,gate_30,4,0,0,0,low
4941243,gate_30,114,0,0,0,high
4941559,gate_30,21,0,0,0,medium
4941613,gate_40,2,0,0,1,low
4941840,gate_30,95,1,0,0,high
4941941,gate_40,106,1,0,1,high
4942029,gate_40,74,1,0,1,high
4942055,gate_30,7,1,0,0,medium
4942060,gate_40,158,1,1,1,high
4942276,gate_30,119,1,0,0,high
4942278,gate_40,3,0,0,1,low
4942282,gate_40,1,0,0,1,low
4942428,gate_40,11,1,0,1,medium
4942715,gate_40,120,1,1,1,high
4942964,gate_30,65,1,1,0,high
4943029,gate_30,2,0,0,0,low
4943062,gate_30,24,0,0,0,medium
4943127,gate_40,18,1,0,1,medium
4943173,gate_30,279,1,1,0,high
4943187,gate_30,2,0,0,0,low
4943266,gate_30,34,1,1,0,high
4943285,gate_30,103,1,0,0,high
4943293,gate_40,138,1,1,1,high
4943299,gate_30,0,0,0,0,non_player
4943394,gate_30,27,1,0,0,medium
4943478,gate_40,11,0,0,1,medium
4943754,gate_40,26,0,0,1,medium
4943778,gate_30,28,1,1,0,medium
4943827,gate_30,98,1,1,0,high
4943894,gate_30,0,0,0,0,non_player
4944263,gate_30,46,1,1,0,high
4944281,gate_40,6,0,0,1,medium
4944622,gate_30,36,1,0,0,high
4944647,gate_30,6,0,0,0,medium
4944776,gate_30,63,1,0,0,high
4944852,gate_40,42,1,0,1,high
4945079,gate_40,19,1,0,1,medium
4945157,gate_30,51,1,0,0,high
4945198,gate_30,0,0,0,0,non_player
4945358,gate_30,7,0,0,0,medium
4945370,gate_40,29,0,0,1,medium
4945531,gate_40,241,1,1,1,high
4945636,gate_30,4,0,0,0,low
4945687,gate_30,3,0,0,0,low
4945743,gate_30,9,0,1,0,medium
4945908,gate_40,2,1,0,1,low
4945924,gate_40,17,1,0,1,medium
4946289,gate_30,227,1,1,0,high
4946389,gate_30,43,0,0,0,high
4946589,gate_30,52,1,0,0,high
4946723,gate_40,199,1,1,1,high
4946930,gate_40,73,0,0,1,high
4947049,gate_30,186,1,1,0,high
4947124,gate_40,3,0,0,1,low
4947305,gate_30,4,0,0,0,low
4947308,gate_40,31,0,0,1,high
4947388,gate_40,2,0,0,1,low
4947568,gate_40,6,0,0,1,medium
4947697,gate_30,2,0,0,0,low
4947778,gate_30,37,0,0,0,high
4948200,gate_30,15,1,0,0,medium
4948279,gate_40,24,1,0,1,medium
4948425,gate_40,1,0,0,1,low
4948461,gate_30,0,0,0,0,non_player
4948517,gate_30,1,0,0,0,low
4948625,gate_40,1,0,0,1,low
4948692,gate_40,56,1,0,1,high
4948721,gate_30,29,1,0,0,medium
4948921,gate_30,39,0,0,0,high
4948999,gate_40,234,1,0,1,high
4949066,gate_30,16,1,0,0,medium
4949173,gate_40,63,1,0,1,high
4949229,gate_30,24,1,0,0,medium
4949259,gate_40,9,0,0,1,medium
4949383,gate_30,15,1,1,0,medium
4949457,gate_40,14,0,0,1,medium
4949674,gate_40,402,1,0,1,high
4949711,gate_40,0,0,0,1,non_player
4949791,gate_40,35,1,1,1,high
4949952,gate_40,4,1,0,1,low
4950106,gate_30,5,0,0,0,medium
4950210,gate_30,60,1,1,0,high
4950290,gate_30,12,1,0,0,medium
4950544,gate_30,40,1,0,0,high
4950786,gate_30,6,0,0,0,medium
4950821,gate_40,27,0,1,1,medium
4950942,gate_40,64,1,0,1,high
4951393,gate_40,4,1,0,1,low
4951456,gate_40,12,1,0,1,medium
4951647,gate_40,3,0,0,1,low
4951783,gate_40,1,0,0,1,low
4951993,gate_30,38,1,0,0,high
4952125,gate_40,42,1,0,1,high
4952224,gate_40,3,0,0,1,low
4952377,gate_30,0,0,0,0,non_player
4952410,gate_40,67,1,0,1,high
4952472,gate_40,1,0,0,1,low
4952809,gate_30,18,0,0,0,medium
4952955,gate_30,5,0,0,0,medium
4953053,gate_30,153,1,1,0,high
4953784,gate_30,249,1,1,0,high
4953833,gate_30,228,1,1,0,high
4953866,gate_40,7,0,0,1,medium
4953911,gate_30,35,1,0,0,high
4953948,gate_30,8,0,0,0,medium
4954010,gate_40,6,0,0,1,medium
4954202,gate_40,5,0,0,1,medium
4954326,gate_40,9,0,0,1,medium
4954443,gate_30,1,0,0,0,low
4954509,gate_30,27,0,0,0,medium
4954651,gate_40,18,1,0,1,medium
4954712,gate_40,537,1,1,1,high
4954722,gate_30,18,0,0,0,medium
4954780,gate_30,12,0,0,0,medium
4954852,gate_30,1,0,0,0,low
4954962,gate_40,231,1,0,1,high
4955124,gate_40,4,0,0,1,low
4955170,gate_30,6,0,0,0,medium
4955401,gate_40,15,0,0,1,medium
4955406,gate_30,8,0,1,0,medium
4955524,gate_30,380,1,1,0,high
4955552,gate_40,41,1,0,1,high
4955798,gate_40,68,0,0,1,high
4955936,gate_30,0,0,0,0,non_player
4956130,gate_40,38,1,0,1,high
4956405,gate_40,18,0,0,1,medium
4956431,gate_30,2,0,0,0,low
4956433,gate_40,67,1,1,1,high
4956443,gate_40,191,1,1,1,high
4956516,gate_40,190,1,0,1,high
4956698,gate_30,459,1,1,0,high
4956773,gate_30,117,1,1,0,high
4956939,gate_40,0,0,0,1,non_player
4956996,gate_40,230,0,1,1,high
4957046,gate_30,0,0,0,0,non_player
4957140,gate_40,30,0,0,1,high
4957663,gate_30,9,0,0,0,medium
4957684,gate_40,374,1,1,1,high
4957691,gate_30,14,1,0,0,medium
4957745,gate_40,1,0,0,1,low
4957849,gate_40,93,1,1,1,high
4957982,gate_40,93,1,0,1,high
4958155,gate_40,32,0,0,1,high
4958212,gate_40,54,1,1,1,high
4958343,gate_40,7,0,0,1,medium
4958376,gate_30,26,1,0,0,medium
4958386,gate_40,16,0,0,1,medium
4958834,gate_30,66,1,0,0,high
4958896,gate_30,11,1,0,0,medium
4959079,gate_40,3,1,0,1,low
4959432,gate_30,9,0,0,0,medium
4959466,gate_40,64,1,1,1,high
4959829,gate_40,1,0,0,1,low
4959906,gate_40,16,0,1,1,medium
4959907,gate_40,0,0,0,1,non_player
4960055,gate_30,18,0,0,0,medium
4960120,gate_30,64,1,0,0,high
4960126,gate_30,247,1,0,0,high
4960253,gate_30,61,1,0,0,high
4960638,gate_40,6,1,0,1,medium
4960728,gate_40,27,0,0,1,medium
4960900,gate_30,10,0,0,0,medium
4960955,gate_40,11,0,0,1,medium
4961137,gate_40,3,1,0,1,low
4961207,gate_40,5,0,0,1,medium
4961403,gate_40,22,0,0,1,medium
4961529,gate_30,31,0,0,0,high
4961544,gate_40,90,1,0,1,high
4961566,gate_30,1,0,0,0,low
4961769,gate_40,1,0,0,1,low
4962142,gate_40,144,1,1,1,high
4962230,gate_40,8,0,0,1,medium
4962272,gate_40,11,1,0,1,medium
4962350,gate_40,145,0,0,1,high
4962482,gate_40,43,1,1,1,high
4962781,gate_30,48,1,0,0,high
4962914,gate_30,5,0,0,0,medium
4963013,gate_30,1,0,0,0,low
4963109,gate_30,17,1,0,0,medium
4963243,gate_40,184,1,1,1,high
4963327,gate_30,86,1,0,0,high
4963417,gate_30,74,1,1,0,high
4963433,gate_30,195,1,1,0,high
4963482,gate_30,4,0,0,0,low
4963515,gate_40,3,0,0,1,low
4963532,gate_40,4,1,0,1,low
4963538,gate_40,67,1,0,1,high
4963563,gate_30,61,0,0,0,high
4963803,gate_40,67,1,1,1,high
4963864,gate_40,175,1,1,1,high
4963868,gate_30,247,1,1,0,high
4964089,gate_30,3,0,0,0,low
4964132,gate_40,59,1,0,1,high
4964200,gate_40,48,1,1,1,high
4964242,gate_30,6,0,0,0,medium
4964260,gate_40,9,0,0,1,medium
4964295,gate_40,54,1,1,1,high
4964594,gate_30,1,0,0,0,low
4964614,gate_30,63,1,1,0,high
4964788,gate_30,41,1,0,0,high
4964863,gate_40,63,1,0,1,high
4964996,gate_30,21,1,0,0,medium
4965153,gate_30,1,0,0,0,low
4965487,gate_30,207,1,1,0,high
4965490,gate_40,2,0,0,1,low
4965811,gate_40,0,0,0,1,non_player
4965844,gate_30,0,0,0,0,non_player
4966139,gate_30,56,1,0,0,high
4966190,gate_30,5,0,0,0,medium
4966400,gate_30,16,1,0,0,medium
4966519,gate_40,8,1,0,1,medium
4966562,gate_30,21,1,0,0,medium
4966837,gate_30,282,1,0,0,high
4966939,gate_40,74,1,0,1,high
4967084,gate_40,1,0,0,1,low
4967112,gate_40,2,0,0,1,low
4967180,gate_40,7,0,0,1,medium
4967287,gate_30,3,0,0,0,low
4967487,gate_30,57,1,0,0,high
4967572,gate_30,26,1,0,0,medium
4967644,gate_30,10,0,0,0,medium
4967647,gate_30,11,0,0,0,medium
4967806,gate_40,3,0,0,1,low
4967871,gate_40,124,1,0,1,high
4967941,gate_30,7,0,0,0,medium
4968076,gate_40,4,0,0,1,low
4968213,gate_30,62,1,0,0,high
4968574,gate_30,64,0,1,0,high
4968809,gate_30,159,1,0,0,high
4968944,gate_30,1,0,0,0,low
4968945,gate_40,22,1,0,1,medium
4969085,gate_30,14,1,0,0,medium
4969110,gate_30,6,0,0,0,medium
4969136,gate_30,48,1,0,0,high
4969256,gate_30,8,0,0,0,medium
4969451,gate_40,38,0,0,1,high
4969577,gate_40,41,1,0,1,high
4969887,gate_30,22,1,0,0,medium
4970120,gate_30,4,0,0,0,low
4970241,gate_40,1,0,0,1,low
4970298,gate_40,3,0,0,1,low
4970341,gate_30,29,1,0,0,medium
4970347,gate_40,7,0,0,1,medium
4970436,gate_30,21,0,0,0,medium
4970444,gate_40,2,0,0,1,low
4970450,gate_40,33,0,0,1,high
4970556,gate_40,5,0,0,1,medium
4970651,gate_40,4,0,0,1,low
4970662,gate_40,31,1,0,1,high
4970743,gate_40,2,0,0,1,low
4970978,gate_30,13,1,0,0,medium
4971105,gate_40,48,1,0,1,high
4971199,gate_30,7,0,0,0,medium
4971269,gate_40,190,1,0,1,high
4971495,gate_30,6,0,0,0,medium
4971520,gate_40,14,0,0,1,medium
4971562,gate_30,58,1,0,0,high
4971623,gate_40,84,1,0,1,high
4971737,gate_40,4,1,0,1,low
4971786,gate_30,6,0,0,0,medium
4971990,gate_30,16,0,0,0,medium
4972167,gate_30,2,0,0,0,low
4972305,gate_40,400,1,1,1,high
4972419,gate_40,1,0,0,1,low
4972711,gate_40,5,0,0,1,medium
4972766,gate_40,34,1,0,1,high
4972822,gate_40,3,0,0,1,low
4972923,gate_40,1,0,0,1,low
4972933,gate_40,129,1,1,1,high
4973005,gate_30,29,0,0,0,medium
4973166,gate_40,170,1,0,1,high
4973189,gate_30,29,0,0,0,medium
4973207,gate_30,831,1,1,0,high
4973371,gate_40,1,0,0,1,low
4973472,gate_40,21,0,0,1,medium
4973540,gate_40,1,0,0,1,low
4973690,gate_40,6,0,0,1,medium
4973784,gate_30,178,1,1,0,high
4973871,gate_30,52,1,0,0,high
4974024,gate_30,31,1,0,0,high
4974369,gate_40,9,0,0,1,medium
4974859,gate_40,6,0,0,1,medium
4975021,gate_40,34,0,0,1,high
4975048,gate_30,85,1,1,0,high
4975278,gate_40,1000,1,1,1,high
4975485,gate_30,39,0,0,0,high
4975501,gate_30,26,1,0,0,medium
4975532,gate_40,51,1,0,1,high
4975727,gate_40,9,0,0,1,medium
4975736,gate_40,2,0,0,1,low
4975766,gate_30,9,0,0,0,medium
4975771,gate_40,23,0,0,1,medium
4975882,gate_30,22,0,1,0,medium
4975920,gate_40,162,0,0,1,high
4976005,gate_30,5,0,0,0,medium
4976135,gate_40,11,0,0,1,medium
4976148,gate_40,8,0,0,1,medium
4976505,gate_40,14,0,0,1,medium
4976622,gate_40,13,0,0,1,medium
4976741,gate_40,91,1,1,1,high
4976771,gate_40,33,0,0,1,high
4976837,gate_30,146,1,0,0,high
4976940,gate_40,37,0,0,1,high
4977318,gate_40,75,1,0,1,high
4977337,gate_30,75,1,0,0,high
4977341,gate_30,20,1,0,0,medium
4977524,gate_40,29,1,0,1,medium
4977775,gate_40,40,0,0,1,high
4977896,gate_30,38,1,0,0,high
4978132,gate_30,26,1,0,0,medium
4978208,gate_40,92,1,0,1,high
4978293,gate_30,12,0,0,0,medium
4978317,gate_40,3,0,0,1,low
4978424,gate_30,23,0,0,0,medium
4978482,gate_40,4,0,0,1,low
4978766,gate_40,32,1,0,1,high
4978976,gate_30,1,0,0,0,low
4979058,gate_30,15,0,0,0,medium
4979098,gate_30,65,1,0,0,high
4979118,gate_30,0,0,0,0,non_player
4979227,gate_30,24,1,0,0,medium
4979327,gate_30,57,0,1,0,high
4979422,gate_40,238,1,0,1,high
4979469,gate_40,61,1,0,1,high
4979532,gate_40,34,0,0,1,high
4979576,gate_30,0,0,0,0,non_player
4979588,gate_30,0,0,0,0,non_player
4979612,gate_30,127,1,1,0,high
4979790,gate_30,264,1,1,0,high
4979844,gate_30,7,0,0,0,medium
4979887,gate_40,14,1,0,1,medium
4980151,gate_30,19,1,0,0,medium
4980154,gate_40,8,1,0,1,medium
4980172,gate_30,24,1,0,0,medium
4980246,gate_40,1,0,0,1,low
4980293,gate_40,184,1,1,1,high
4980454,gate_30,1,0,0,0,low
4980465,gate_30,12,0,0,0,medium
4980472,gate_30,12,1,0,0,medium
4980520,gate_30,1,1,0,0,low
4980562,gate_30,32,1,1,0,high
4980639,gate_40,24,1,0,1,medium
4980769,gate_30,147,1,1,0,high
4980802,gate_30,7,0,0,0,medium
4980878,gate_30,47,1,0,0,high
4980879,gate_40,21,1,0,1,medium
4981250,gate_30,0,0,0,0,non_player
4981373,gate_30,19,1,1,0,medium
4981477,gate_40,16,0,0,1,medium
4981584,gate_40,3,0,0,1,low
4981599,gate_40,58,1,0,1,high
4981747,gate_30,133,0,1,0,high
4981989,gate_40,1,0,0,1,low
4982041,gate_40,8,0,0,1,medium
4982071,gate_40,5,1,0,1,medium
4982180,gate_40,0,0,0,1,non_player
4982279,gate_30,3,1,0,0,low
4982493,gate_30,13,1,0,0,medium
4982556,gate_30,4,0,0,0,low
4982658,gate_40,1,0,0,1,low
4982723,gate_40,44,0,0,1,high
4982845,gate_30,23,1,1,0,medium
4982865,gate_30,604,1,1,0,high
4982870,gate_40,15,0,0,1,medium
4982953,gate_30,250,1,0,0,high
4983114,gate_30,7,0,0,0,medium
4983121,gate_30,125,1,0,0,high
4983305,gate_40,22,1,0,1,medium
4983349,gate_30,0,0,0,0,non_player
4983358,gate_30,15,0,0,0,medium
4983390,gate_40,10,0,0,1,medium
4983431,gate_30,2,0,0,0,low
4983439,gate_40,6,0,1,1,medium
4983509,gate_40,7,0,0,1,medium
4983619,gate_30,32,1,0,0,high
4983630,gate_30,3,0,0,0,low
4983632,gate_30,117,0,0,0,high
4983726,gate_30,20,0,0,0,medium
4983782,gate_30,23,1,0,0,medium
4984020,gate_40,9,0,0,1,medium
4984039,gate_30,28,1,0,0,medium
4984202,gate_30,5,0,0,0,medium
4984206,gate_30,4,0,0,0,low
4984217,gate_30,69,1,0,0,high
4984248,gate_30,6,0,0,0,medium
4984274,gate_40,254,1,1,1,high
4984587,gate_30,30,1,0,0,high
4984656,gate_40,0,0,0,1,non_player
4984766,gate_40,38,1,0,1,high
4984820,gate_40,45,1,0,1,high
4985001,gate_30,2,0,0,0,low
4985054,gate_40,437,1,1,1,high
4985445,gate_30,7,0,0,0,medium
4985472,gate_40,23,1,0,1,medium
4985634,gate_40,14,0,0,1,medium
4985689,gate_30,1,1,0,0,low
4985697,gate_40,72,1,0,1,high
4985709,gate_40,15,1,0,1,medium
4985714,gate_40,99,1,0,1,high
4985787,gate_30,79,1,0,0,high
4985802,gate_30,1,0,0,0,low
4985856,gate_40,83,1,1,1,high
4985992,gate_30,6,1,0,0,medium
4986093,gate_30,8,1,0,0,medium
4986119,gate_30,24,0,0,0,medium
4986178,gate_40,8,0,1,1,medium
4986363,gate_30,11,0,0,0,medium
4986543,gate_40,140,1,1,1,high
4986587,gate_30,12,0,0,0,medium
4986821,gate_40,24,1,0,1,medium
4987155,gate_40,21,1,0,1,medium
4987563,gate_40,84,1,0,1,high
4987731,gate_40,55,0,0,1,high
4988061,gate_40,9,0,0,1,medium
4988152,gate_30,103,1,0,0,high
4988274,gate_40,82,1,1,1,high
4988294,gate_30,7,0,0,0,medium
4988407,gate_40,43,1,0,1,high
4988700,gate_40,73,1,1,1,high
4988977,gate_30,88,1,0,0,high
4989243,gate_30,182,0,0,0,high
4989281,gate_30,44,1,1,0,high
4989546,gate_40,2,0,0,1,low
4989625,gate_40,8,0,0,1,medium
4989644,gate_40,2,0,0,1,low
4990315,gate_30,1,0,0,0,low
4990377,gate_40,13,0,0,1,medium
4990560,gate_40,1,0,0,1,low
4990732,gate_30,90,1,0,0,high
4990859,gate_40,1,0,0,1,low
4990882,gate_40,34,1,0,1,high
4991094,gate_40,120,0,1,1,high
4991126,gate_40,16,0,0,1,medium
4991207,gate_40,10,0,0,1,medium
4991564,gate_40,77,1,0,1,high
4991763,gate_40,43,0,1,1,high
4991807,gate_30,1,0,0,0,low
4991881,gate_30,78,1,0,0,high
4991907,gate_40,534,1,1,1,high
4992040,gate_40,4,0,0,1,low
4992172,gate_40,3,0,0,1,low
4992191,gate_30,11,0,0,0,medium
4992311,gate_30,36,1,0,0,high
4992334,gate_30,146,1,0,0,high
4992353,gate_40,49,1,0,1,high
4992416,gate_40,35,1,0,1,high
4992457,gate_30,0,0,0,0,non_player
4992722,gate_40,51,0,0,1,high
4992735,gate_30,79,1,1,0,high
4992809,gate_40,16,1,0,1,medium
4992828,gate_30,19,1,0,0,medium
4993000,gate_30,419,1,1,0,high
4993218,gate_30,17,1,1,0,medium
4993252,gate_40,3,0,0,1,low
4993469,gate_30,12,0,0,0,medium
4993484,gate_30,21,1,0,0,medium
4993851,gate_30,44,1,0,0,high
4994030,gate_40,18,0,0,1,medium
4994114,gate_30,157,1,1,0,high
4994160,gate_30,100,1,0,0,high
4994358,gate_30,38,0,0,0,high
4994440,gate_30,1,0,0,0,low
4994445,gate_30,3,0,0,0,low
4994525,gate_40,98,1,0,1,high
4994543,gate_40,3,0,0,1,low
4994688,gate_30,2,0,0,0,low
4994745,gate_30,19,1,0,0,medium
4994888,gate_30,0,0,0,0,non_player
4994988,gate_40,96,1,1,1,high
4995075,gate_40,54,1,0,1,high
4995172,gate_40,79,1,0,1,high
4995202,gate_30,26,0,0,0,medium
4995400,gate_40,2,1,0,1,low
4995441,gate_40,5,0,0,1,medium
4995708,gate_40,220,1,1,1,high
4995727,gate_40,9,0,0,1,medium
4995751,gate_30,16,1,1,0,medium
4995793,gate_30,227,1,1,0,high
4995815,gate_40,0,0,0,1,non_player
4995912,gate_30,12,0,0,0,medium
4995962,gate_30,41,0,1,0,high
4996046,gate_40,22,1,0,1,medium
4996179,gate_40,3,0,0,1,low
4996261,gate_40,45,1,0,1,high
4996356,gate_40,16,1,0,1,medium
4996640,gate_30,36,1,1,0,high
4996665,gate_40,52,1,0,1,high
4996865,gate_40,67,0,0,1,high
4996889,gate_30,62,1,1,0,high
4997061,gate_40,262,1,1,1,high
4997466,gate_30,1,0,0,0,low
4997616,gate_30,1,0,0,0,low
4997781,gate_40,8,0,0,1,medium
4997797,gate_40,27,1,0,1,medium
4997858,gate_40,72,1,1,1,high
4998023,gate_40,19,1,0,1,medium
4998025,gate_30,5,0,0,0,medium
4998054,gate_40,8,1,0,1,medium
4998126,gate_30,13,0,0,0,medium
4998134,gate_40,3,0,0,1,low
4998360,gate_40,25,0,0,1,medium
4998484,gate_40,34,1,0,1,high
4998601,gate_40,16,0,0,1,medium
4998722,gate_30,8,0,0,0,medium
4998775,gate_30,46,1,0,0,high
4999064,gate_30,11,0,0,0,medium
4999233,gate_40,3,0,0,1,low
4999618,gate_40,3,1,0,1,low
4999807,gate_30,71,1,0,0,high
4999845,gate_30,35,1,0,0,high
5000118,gate_30,38,1,0,0,high
5000143,gate_40,67,1,0,1,high
5000242,gate_40,3,0,0,1,low
5000697,gate_30,52,0,0,0,high
5000739,gate_30,27,0,0,0,medium
5000760,gate_30,0,0,0,0,non_player
5000909,gate_30,116,1,1,0,high
5001025,gate_40,10,0,0,1,medium
5001132,gate_40,9,0,0,1,medium
5001389,gate_30,6,0,0,0,medium
5001635,gate_40,8,0,0,1,medium
5001651,gate_30,5,0,0,0,medium
5001705,gate_30,20,1,0,0,medium
5001743,gate_30,5,0,0,0,medium
5001752,gate_30,22,1,0,0,medium
5001754,gate_40,1,0,0,1,low
5001835,gate_30,42,0,0,0,high
5001878,gate_30,2,0,0,0,low
5001993,gate_40,4,0,0,1,low
5002192,gate_40,7,0,0,1,medium
5002243,gate_30,1,0,0,0,low
5002271,gate_30,22,1,0,0,medium
5002402,gate_40,7,0,0,1,medium
5002496,gate_30,97,1,1,0,high
5002695,gate_30,108,1,1,0,high
5002835,gate_30,9,0,0,0,medium
5002889,gate_30,9,0,0,0,medium
5002959,gate_30,17,0,0,0,medium
5003062,gate_30,79,0,0,0,high
5003103,gate_40,3,0,0,1,low
5003132,gate_30,1,0,0,0,low
5003260,gate_30,275,1,0,0,high
5003429,gate_30,1,0,0,0,low
5003540,gate_40,3,0,0,1,low
5003670,gate_30,16,0,0,0,medium
5003700,gate_30,17,1,0,0,medium
5003771,gate_30,69,1,0,0,high
5003787,gate_40,4,0,0,1,low
5003801,gate_30,8,0,0,0,medium
5003873,gate_40,269,1,1,1,high
5004047,gate_30,19,0,0,0,medium
5004131,gate_30,12,1,0,0,medium
5004212,gate_30,11,1,0,0,medium
5004419,gate_40,2,0,0,1,low
5004512,gate_40,7,0,0,1,medium
5004531,gate_40,12,0,0,1,medium
5004735,gate_30,0,0,0,0,non_player
5004761,gate_40,55,1,0,1,high
5004902,gate_40,72,1,0,1,high
5004909,gate_40,4,0,0,1,low
5005007,gate_30,182,1,1,0,high
5005099,gate_30,352,1,1,0,high
5005258,gate_30,11,0,0,0,medium
5005424,gate_40,40,1,0,1,high
5005653,gate_40,6,1,0,1,medium
5005676,gate_40,184,1,0,1,high
5005822,gate_30,19,1,0,0,medium
5005842,gate_40,42,1,0,1,high
5005861,gate_30,18,1,1,0,medium
5006053,gate_30,37,1,0,0,high
5006129,gate_30,3,0,0,0,low
5006233,gate_30,27,0,0,0,medium
5006282,gate_30,12,0,0,0,medium
5006337,gate_40,24,1,0,1,medium
5006556,gate_40,291,1,1,1,high
5006587,gate_30,1,0,0,0,low
5006590,gate_40,86,1,1,1,high
5006690,gate_40,74,1,1,1,high
5006897,gate_40,13,0,0,1,medium
5007028,gate_40,1,0,0,1,low
5007050,gate_40,164,1,1,1,high
5007208,gate_40,9,0,0,1,medium
5007329,gate_40,33,1,1,1,high
5007390,gate_30,1,0,0,0,low
5007503,gate_30,26,0,0,0,medium
5007563,gate_40,105,0,0,1,high
5007639,gate_30,41,0,0,0,high
5007642,gate_40,26,0,0,1,medium
5007739,gate_40,27,0,0,1,medium
5007764,gate_40,13,0,0,1,medium
5007927,gate_40,7,1,0,1,medium
5007988,gate_30,9,0,0,0,medium
5008072,gate_40,8,1,0,1,medium
5008701,gate_30,153,1,1,0,high
5008887,gate_40,19,1,0,1,medium
5009065,gate_30,47,1,1,0,high
5009085,gate_40,47,0,1,1,high
5009094,gate_40,13,1,0,1,medium
5009194,gate_40,917,1,1,1,high
5009519,gate_30,7,0,0,0,medium
5009594,gate_30,13,1,0,0,medium
5009643,gate_40,1,0,0,1,low
5009645,gate_30,0,0,0,0,non_player
5009728,gate_40,1,0,0,1,low
5009730,gate_30,6,0,0,0,medium
5009816,gate_40,73,1,1,1,high
5009869,gate_40,13,0,0,1,medium
5009975,gate_40,26,1,0,1,medium
5009988,gate_30,6,1,0,0,medium
5010031,gate_30,32,1,0,0,high
5010051,gate_40,137,1,0,1,high
5010542,gate_40,3,1,1,1,low
5010565,gate_40,13,1,0,1,medium
5010580,gate_40,120,1,1,1,high
5010632,gate_40,19,0,0,1,medium
5010664,gate_30,37,1,1,0,high
5010711,gate_40,40,0,0,1,high
5010792,gate_40,1,1,0,1,low
5010837,gate_40,385,1,0,1,high
5010889,gate_30,2,0,0,0,low
5010894,gate_30,64,0,0,0,high
5010984,gate_30,1,0,0,0,low
5011040,gate_30,8,0,0,0,medium
5011163,gate_30,5,0,0,0,medium
5011289,gate_30,3,0,0,0,low
5011575,gate_40,69,1,0,1,high
5011904,gate_30,1,0,0,0,low
5011910,gate_40,21,1,0,1,medium
5012061,gate_40,1,0,0,1,low
5012067,gate_40,198,1,1,1,high
5012248,gate_30,11,0,0,0,medium
5012582,gate_40,28,1,1,1,medium
5012640,gate_40,5,0,0,1,medium
5012677,gate_30,11,0,0,0,medium
5012700,gate_40,45,1,1,1,high
5012777,gate_30,1,0,0,0,low
5012939,gate_40,48,1,0,1,high
5012993,gate_40,121,1,1,1,high
5013063,gate_30,7,0,0,0,medium
5013150,gate_30,4,0,0,0,low
5013185,gate_30,3,0,0,0,low
5013240,gate_40,20,1,0,1,medium
5013333,gate_40,22,0,0,1,medium
5013405,gate_40,182,1,1,1,high
5013519,gate_30,10,1,0,0,medium
5013580,gate_30,10,0,0,0,medium
5013609,gate_30,21,1,0,0,medium
5013839,gate_30,36,1,1,0,high
5013991,gate_40,2,0,0,1,low
5014030,gate_40,7,0,0,1,medium
5014037,gate_30,125,1,0,0,high
5014324,gate_30,34,1,0,0,high
5014439,gate_30,0,0,0,0,non_player
5014531,gate_40,5,0,0,1,medium
5014636,gate_40,5,0,0,1,medium
5014808,gate_40,27,1,0,1,medium
5014826,gate_40,11,0,0,1,medium
5015087,gate_40,3,0,0,1,low
5015149,gate_40,109,1,1,1,high
5015225,gate_40,2,0,0,1,low
5015264,gate_40,8,0,0,1,medium
5015331,gate_30,50,1,1,0,high
5015386,gate_40,90,1,0,1,high
5015406,gate_40,36,1,0,1,high
5015461,gate_30,0,0,0,0,non_player
5015595,gate_40,14,0,0,1,medium
5015680,gate_30,8,1,0,0,medium
5015799,gate_40,3,0,0,1,low
5016098,gate_30,8,0,0,0,medium
5016244,gate_30,1,0,0,0,low
5016645,gate_30,96,1,0,0,high
5016681,gate_40,57,1,1,1,high
5016683,gate_30,63,1,1,0,high
5017134,gate_40,174,1,1,1,high
5017187,gate_30,11,1,0,0,medium
5017372,gate_30,3,0,0,0,low
5017485,gate_30,3,0,0,0,low
5017497,gate_40,21,0,1,1,medium
5017724,gate_30,39,0,0,0,high
5017769,gate_30,53,0,1,0,high
5017872,gate_40,7,0,0,1,medium
5018054,gate_40,1,0,0,1,low
5018245,gate_30,128,1,1,0,high
5018467,gate_40,55,1,0,1,high
5018666,gate_30,19,0,0,0,medium
5018694,gate_40,1,0,0,1,low
5018748,gate_30,7,0,0,0,medium
5018814,gate_30,10,0,0,0,medium
5018941,gate_40,16,1,0,1,medium
5019247,gate_40,24,0,0,1,medium
5019571,gate_40,11,0,0,1,medium
5019625,gate_40,39,0,0,1,high
5019747,gate_30,12,0,0,0,medium
5020087,gate_40,1,0,0,1,low
5020390,gate_40,0,0,0,1,non_player
5020475,gate_40,42,1,0,1,high
5020618,gate_40,34,1,0,1,high
5020681,gate_40,2,0,0,1,low
5020699,gate_40,88,1,0,1,high
5020751,gate_30,140,1,1,0,high
5020864,gate_30,0,0,0,0,non_player
5020885,gate_30,77,0,1,0,high
5020948,gate_30,75,0,1,0,high
5021002,gate_30,40,1,1,0,high
5021153,gate_30,51,0,0,0,high
5021642,gate_40,57,1,0,1,high
5021643,gate_30,2,0,0,0,low
5022041,gate_40,7,0,0,1,medium
5022189,gate_30,0,1,0,0,non_player
5022212,gate_40,16,0,0,1,medium
5022252,gate_40,6,0,0,1,medium
5022336,gate_40,18,0,0,1,medium
5022478,gate_40,219,1,1,1,high
5022503,gate_30,2,0,0,0,low
